"","Number","X.","Position.F1","Position.F2","Position.F3","Assign.F1","Assign.F2","Assign.F3","Height","Volume","Line.Width.F1..Hz.","Line.Width.F2..Hz.","Line.Width.F3..Hz.","Merit","Details","Fit.Method","Vol..Method"
"6358",6358,6359,173.49796,43.37591,109.74939,NA,NA,NA,3.69e+09,8.78e+10,277.08404,185.91923,165.58623,1,"None","parabolic","box sum"
"6360",6360,6361,171.4042,42.18832,109.70627,NA,NA,NA,2.57e+09,6.23e+10,166.7501,225.75617,184.81356,1,"None","parabolic","box sum"
"6362",6362,6363,41.59813,41.38865,109.64348,NA,NA,NA,3.39e+09,7.99e+10,160.39268,219.09297,129.79895,1,"None","parabolic","box sum"
"6364",6364,6365,56.6755,40.80048,109.79927,NA,NA,NA,2.37e+09,5.19e+10,110.23684,151.62939,106.14562,1,"None","parabolic","box sum"
"6383",6383,6384,21.53577,60.07734,109.3432,NA,NA,NA,2.93e+09,6.87e+10,150.05714,227.12031,136.28983,1,"None","parabolic","box sum"
"6387",6387,6388,15.02404,56.90343,109.48036,NA,NA,NA,2.29e+09,5.26e+10,99.4054,131.42115,289.59107,1,"None","parabolic","box sum"
"6391",6391,6392,50.4871,49.39399,109.4955,NA,NA,NA,2.61e+09,5.9e+10,91.10228,155.19506,177.52284,1,"None","parabolic","box sum"
"6397",6397,6398,170.30408,43.65658,109.34612,NA,NA,NA,2.38e+09,5.91e+10,166.84445,268.90385,278.10717,1,"None","parabolic","box sum"
"6398",6398,6399,43.52275,43.69512,109.48442,NA,NA,NA,5.18e+09,1.32e+11,261.65706,319.33892,368.97331,1,"None","parabolic","box sum"
"6401",6401,6402,186.30218,41.64001,109.49656,NA,NA,NA,2.39e+09,5.25e+10,92.37247,146.46363,154.74445,1,"None","parabolic","box sum"
"6402",6402,6403,32.40746,41.25344,109.4078,NA,NA,NA,2.35e+09,5.39e+10,114.15511,126.07974,229.626,1,"None","parabolic","box sum"
"6418",6418,6419,35.44084,62.28288,109.10113,NA,NA,NA,2.32e+09,5.22e+10,162.61808,129.17998,159.25223,1,"None","parabolic","box sum"
"6419",6419,6420,53.13968,60.52161,109.06514,NA,NA,NA,2.36e+09,5.22e+10,103.86354,265.38783,105.7117,1,"None","parabolic","box sum"
"6422",6422,6423,60.83642,58.49565,109.11245,NA,NA,NA,2.44e+09,5.73e+10,130.71738,203.98998,132.31152,1,"None","parabolic","box sum"
"6425",6425,6426,67.05618,55.18695,109.227,NA,NA,NA,2.95e+09,6.79e+10,151.8697,156.89027,134.8533,1,"None","parabolic","box sum"
"6426",6426,6427,66.86389,55.02795,109.01724,NA,NA,NA,2.67e+09,6.03e+10,133.86373,203.32032,110.21698,1,"None","parabolic","box sum"
"6434",6434,6435,26.25843,43.94161,109.12603,NA,NA,NA,2.49e+09,5.49e+10,104.04919,194.11534,124.68576,1,"None","parabolic","box sum"
"6435",6435,6436,46.1493,43.54898,109.0632,NA,NA,NA,2.27e+09,5.08e+10,146.93033,107.39231,138.50492,1,"None","parabolic","box sum"
"6436",6436,6437,50.88565,43.13936,108.93532,NA,NA,NA,2.4e+09,5.25e+10,98.0985,112.41663,170.46034,1,"None","parabolic","box sum"
"6438",6438,6439,64.36336,41.53345,109.05313,NA,NA,NA,2.36e+09,4.93e+10,90.31081,138.45569,112.83427,1,"None","parabolic","box sum"
"6447",6447,6448,66.8886,66.85157,108.69893,NA,NA,NA,2.4e+09,5.46e+10,107.52776,156.86096,129.23193,1,"None","parabolic","box sum"
"6451",6451,6452,31.96899,60.49388,108.69252,NA,NA,NA,2.36e+09,5.38e+10,170.61585,154.63951,124.65948,1,"None","parabolic","box sum"
"6452",6452,6453,41.95015,59.45565,108.80204,NA,NA,NA,2.62e+09,5.71e+10,181.55233,135.45412,116.90605,1,"None","parabolic","box sum"
"6455",6455,6456,168.5058,56.09201,108.90652,NA,NA,NA,2.34e+09,5.17e+10,93.85106,165.02506,126.36387,1,"None","parabolic","box sum"
"6456",6456,6457,182.51021,52.66593,108.74984,NA,NA,NA,2.32e+09,5.2e+10,102.25708,189.97765,133.71301,1,"None","parabolic","box sum"
"6457",6457,6458,22.56677,52.22975,108.66571,NA,NA,NA,2.4e+09,5.32e+10,119.33876,138.47405,243.54112,1,"None","parabolic","box sum"
"6458",6458,6459,18.25099,51.97991,108.86033,NA,NA,NA,2.7e+09,5.91e+10,105.61259,134.50992,137.84528,1,"None","parabolic","box sum"
"6461",6461,6462,172.33283,47.15136,108.8264,NA,NA,NA,2.25e+09,5.12e+10,103.77773,561.00541,151.58266,1,"None","parabolic","box sum"
"6462",6462,6463,22.90283,45.48032,108.78555,NA,NA,NA,2.39e+09,4.8e+10,80.70811,301.29528,90.91747,1,"None","parabolic","box sum"
"6463",6463,6464,172.98414,45.11753,108.75306,NA,NA,NA,5.55e+09,1.32e+11,308.3609,172.08338,135.46413,1,"None","parabolic","box sum"
"6465",6465,6466,170.16087,43.43402,108.64511,NA,NA,NA,2.63e+09,6.5e+10,195.24033,421.35686,299.06893,1,"None","parabolic","box sum"
"6466",6466,6467,42.73386,42.77201,108.68726,NA,NA,NA,2.91e+09,7.32e+10,165.44442,213.38522,507.59256,1,"None","parabolic","box sum"
"6467",6467,6468,57.06021,41.4234,108.60701,NA,NA,NA,2.56e+09,5.45e+10,116.04096,165.49152,97.6007,1,"None","parabolic","box sum"
"6468",6468,6469,32.50206,41.33255,108.70881,NA,NA,NA,2.28e+09,5.16e+10,137.83086,129.88824,257.65735,1,"None","parabolic","box sum"
"6469",6469,6470,45.22701,40.4103,108.7595,NA,NA,NA,3.08e+09,6.47e+10,100.88575,162.62221,109.12925,1,"None","parabolic","box sum"
"6475",6475,6476,66.03039,66.928,108.34411,NA,NA,NA,2.7e+09,5.95e+10,97.51466,127.30901,146.94721,1,"None","parabolic","box sum"
"6477",6477,6478,170.41701,65.94785,108.26372,NA,NA,NA,2.36e+09,5.08e+10,136.29524,142.25397,96.70073,1,"None","parabolic","box sum"
"6480",6480,6481,53.0936,59.8443,108.33374,NA,NA,NA,2.51e+09,5.91e+10,121.46645,223.24464,174.23421,1,"None","parabolic","box sum"
"6481",6481,6482,65.33653,58.79178,108.35333,NA,NA,NA,2.77e+09,6.03e+10,155.42155,140.03763,103.74528,1,"None","parabolic","box sum"
"6482",6482,6483,128.02004,56.54398,108.29239,NA,NA,NA,2.78e+09,6.3e+10,125.11235,188.71343,118.86162,1,"None","parabolic","box sum"
"6485",6485,6486,37.82618,53.17289,108.39961,NA,NA,NA,2.27e+09,5.11e+10,119.93725,133.67712,137.86656,1,"None","parabolic","box sum"
"6486",6486,6487,31.83472,52.37676,108.36464,NA,NA,NA,3.15e+09,7.3e+10,191.88054,153.983,157.05425,1,"None","parabolic","box sum"
"6487",6487,6488,31.98079,52.26283,108.42466,NA,NA,NA,3.02e+09,7.02e+10,174.42664,197.90214,125.24277,1,"None","parabolic","box sum"
"6490",6490,6491,45.12936,45.0497,108.27364,NA,NA,NA,6.17e+09,1.48e+11,157.24389,177.41019,259.75519,1,"None","parabolic","box sum"
"6491",6491,6492,41.77876,44.82336,108.36743,NA,NA,NA,2.79e+09,6.35e+10,205.70687,256.54209,144.53477,1,"None","parabolic","box sum"
"6493",6493,6494,25.12969,43.51884,108.41493,NA,NA,NA,3.08e+09,6.7e+10,93.62082,142.07268,212.7139,1,"None","parabolic","box sum"
"6497",6497,6498,25.13556,42.32172,108.58551,NA,NA,NA,2.64e+09,5.94e+10,121.06094,191.40917,111.29218,1,"None","parabolic","box sum"
"6498",6498,6499,172.7818,41.30766,108.38616,NA,NA,NA,2.29e+09,5.02e+10,129.56102,132.11459,140.25605,1,"None","parabolic","box sum"
"6499",6499,6500,40.07005,40.33545,108.27728,NA,NA,NA,2.6e+09,5.69e+10,114.73161,127.15411,136.41667,1,"None","parabolic","box sum"
"6500",6500,6501,52.7189,39.90057,108.42228,NA,NA,NA,2.78e+09,6e+10,95.62393,149.2424,129.38297,1,"None","parabolic","box sum"
"6501",6501,6502,34.91271,39.65186,108.47758,NA,NA,NA,2.27e+09,5.38e+10,136.06226,173.80613,220.41309,1,"None","parabolic","box sum"
"6508",6508,6509,22.64551,67.17275,108.22919,NA,NA,NA,2.33e+09,5.06e+10,133.74647,212.74592,98.77855,1,"None","parabolic","box sum"
"6509",6509,6510,169.16432,66.54284,108.03064,NA,NA,NA,2.31e+09,5.08e+10,109.51621,127.44544,191.73169,1,"None","parabolic","box sum"
"6510",6510,6511,170.22635,65.93384,108.05396,NA,NA,NA,2.43e+09,5.04e+10,153.78456,131.42511,84.94979,1,"None","parabolic","box sum"
"6511",6511,6512,29.56439,63.3458,107.99674,NA,NA,NA,2.37e+09,5.57e+10,115.14201,237.61287,129.01664,1,"None","parabolic","box sum"
"6513",6513,6514,24.66607,61.00556,108.01196,NA,NA,NA,2.39e+09,5.38e+10,214.96269,123.67836,144.71126,1,"None","parabolic","box sum"
"6517",6517,6518,33.34427,59.43981,108.16181,NA,NA,NA,2.38e+09,5.27e+10,92.50201,147.73098,209.48285,1,"None","parabolic","box sum"
"6520",6520,6521,59.15363,57.67315,108.1844,NA,NA,NA,2.29e+09,5.21e+10,118.48133,138.34012,141.18147,1,"None","parabolic","box sum"
"6521",6521,6522,41.15188,56.63936,108.12739,NA,NA,NA,2.54e+09,5.47e+10,121.89638,135.82253,110.70806,1,"None","parabolic","box sum"
"6522",6522,6523,24.54591,56.52312,107.94576,NA,NA,NA,2.33e+09,5.62e+10,160.53681,181.61777,216.28499,1,"None","parabolic","box sum"
"6523",6523,6524,170.02007,55.19722,107.9229,NA,NA,NA,2.28e+09,5.24e+10,126.62842,174.64852,132.42292,1,"None","parabolic","box sum"
"6524",6524,6525,175.54261,54.33776,108.04179,NA,NA,NA,2.66e+09,5.54e+10,85.7229,145.46061,109.19642,1,"None","parabolic","box sum"
"6525",6525,6526,123.16776,53.70927,108.1937,NA,NA,NA,2.34e+09,5.42e+10,133.20172,151.77584,182.76286,1,"None","parabolic","box sum"
"6529",6529,6530,174.76776,50.18332,108.03068,NA,NA,NA,2.48e+09,5.4e+10,134.90009,122.71267,125.69672,1,"None","parabolic","box sum"
"6530",6530,6531,20.07544,49.5289,108.02055,NA,NA,NA,2.51e+09,5.71e+10,158.60454,148.11796,125.53442,1,"None","parabolic","box sum"
"6534",6534,6535,172.19717,45.78942,108.00105,NA,NA,NA,5.68e+09,1.31e+11,143.76506,217.65101,133.73721,1,"None","parabolic","box sum"
"6535",6535,6536,46.78535,45.90811,107.97802,NA,NA,NA,2.31e+09,5.17e+10,452.08413,129.42344,125.88739,1,"None","parabolic","box sum"
"6537",6537,6538,41.77841,45.42855,108.08097,NA,NA,NA,2.29e+09,5.45e+10,159.01249,295.99643,270.94412,1,"None","parabolic","box sum"
"6538",6538,6539,100.53623,44.92064,107.96124,NA,NA,NA,2.54e+09,5.37e+10,126.68308,127.74825,116.70828,1,"None","parabolic","box sum"
"6539",6539,6540,42.24806,44.74195,108.10164,NA,NA,NA,3.02e+09,6.98e+10,196.64403,191.73878,137.81774,1,"None","parabolic","box sum"
"6540",6540,6541,182.37127,42.96984,108.23859,NA,NA,NA,2.46e+09,5.2e+10,123.54315,166.43363,115.95267,1,"None","parabolic","box sum"
"6541",6541,6542,182.15579,42.74153,108.05125,NA,NA,NA,2.4e+09,5.11e+10,152.03001,147.11076,85.36327,1,"None","parabolic","box sum"
"6542",6542,6543,42.43429,42.52321,108.06702,NA,NA,NA,2.97e+09,7.19e+10,186.55277,204.14978,430.91065,1,"None","parabolic","box sum"
"6543",6543,6544,41.96712,41.70869,107.91667,NA,NA,NA,2.65e+09,6.35e+10,94.37076,288.65355,314.20362,1,"None","parabolic","box sum"
"6552",6552,6553,60.76185,63.18761,107.57606,NA,NA,NA,2.33e+09,4.88e+10,113.86197,159.82655,112.40786,1,"None","parabolic","box sum"
"6555",6555,6556,20.18308,59.19715,107.78505,NA,NA,NA,2.35e+09,4.92e+10,108.71741,113.1109,116.27561,1,"None","parabolic","box sum"
"6559",6559,6560,64.4544,55.75393,107.69572,NA,NA,NA,2.47e+09,5.2e+10,106.71919,137.0346,107.07772,1,"None","parabolic","box sum"
"6566",6566,6567,171.52092,45.65814,107.72197,NA,NA,NA,2.27e+09,5.24e+10,630.67394,140.16593,146.47323,1,"None","parabolic","box sum"
"6567",6567,6568,43.52378,45.41886,107.73705,NA,NA,NA,3.05e+09,7.4e+10,254.36038,150.34598,205.07061,1,"None","parabolic","box sum"
"6568",6568,6569,43.34285,45.2287,107.78143,NA,NA,NA,3.27e+09,7.59e+10,123.46223,153.99927,183.10875,1,"None","parabolic","box sum"
"6570",6570,6571,171.56917,44.22408,107.81478,NA,NA,NA,2.9e+09,6.72e+10,116.65777,368.6412,312.62982,1,"None","parabolic","box sum"
"6571",6571,6572,40.99928,43.96939,107.71036,NA,NA,NA,2.42e+09,5.18e+10,111.74405,152.74632,105.2711,1,"None","parabolic","box sum"
"6572",6572,6573,43.54679,43.70427,107.64423,NA,NA,NA,5.51e+09,1.31e+11,187.43707,149.31917,358.63888,1,"None","parabolic","box sum"
"6575",6575,6576,170.27886,42.3124,107.80742,NA,NA,NA,3.88e+09,9.46e+10,165.53755,229.87968,172.26905,1,"None","parabolic","box sum"
"6576",6576,6577,42.23573,42.29472,107.78208,NA,NA,NA,3e+09,7.46e+10,157.54436,265.26558,790.58218,1,"None","parabolic","box sum"
"6587",6587,6588,133.50124,64.44909,107.48403,NA,NA,NA,2.43e+09,5.27e+10,112.14956,133.1681,114.44104,1,"None","parabolic","box sum"
"6588",6588,6589,47.0424,61.34291,107.42459,NA,NA,NA,2.26e+09,5.21e+10,137.78444,179.55455,121.66125,1,"None","parabolic","box sum"
"6592",6592,6593,40.64519,57.55178,107.54851,NA,NA,NA,2.49e+09,5.41e+10,94.03121,142.06287,118.89166,1,"None","parabolic","box sum"
"6594",6594,6595,169.90526,54.8164,107.2931,NA,NA,NA,2.28e+09,5.48e+10,116.31364,244.19326,137.30997,1,"None","parabolic","box sum"
"6595",6595,6596,48.6452,53.33236,107.48091,NA,NA,NA,2.29e+09,4.69e+10,71.892,142.90923,112.02109,1,"None","parabolic","box sum"
"6596",6596,6597,131.68249,52.55152,107.33085,NA,NA,NA,2.55e+09,5.65e+10,103.9356,133.53485,134.03261,1,"None","parabolic","box sum"
"6600",6600,6601,43.94177,45.69903,107.55562,NA,NA,NA,2.64e+09,6.18e+10,202.15746,138.89796,141.50149,1,"None","parabolic","box sum"
"6602",6602,6603,43.17129,44.90751,107.55762,NA,NA,NA,2.51e+09,5.7e+10,108.95192,163.25265,161.237,1,"None","parabolic","box sum"
"6603",6603,6604,42.25857,44.4771,107.57181,NA,NA,NA,2.87e+09,6.77e+10,186.31337,160.79056,163.99574,1,"None","parabolic","box sum"
"6604",6604,6605,43.53183,42.20424,107.2899,NA,NA,NA,2.39e+09,5.73e+10,105.46846,629.99731,160.15804,1,"None","parabolic","box sum"
"6606",6606,6607,42.02929,41.34283,107.5136,NA,NA,NA,2.35e+09,5.46e+10,99.15379,462.8377,286.61871,1,"None","parabolic","box sum"
"6607",6607,6608,169.62861,40.85335,107.24545,NA,NA,NA,2.26e+09,4.94e+10,144.34309,134.43398,148.82851,1,"None","parabolic","box sum"
"6612",6612,6613,69.42157,68.50055,107.18284,NA,NA,NA,2.57e+09,5.95e+10,115.5011,202.19411,124.88019,1,"None","parabolic","box sum"
"6617",6617,6618,174.24491,60.62629,107.20798,NA,NA,NA,2.53e+09,5.32e+10,87.08507,131.22025,125.5728,1,"None","parabolic","box sum"
"6620",6620,6621,16.33868,58.31658,107.18262,NA,NA,NA,2.52e+09,5.35e+10,90.7383,128.61255,124.05491,1,"None","parabolic","box sum"
"6621",6621,6622,41.44656,55.48593,107.23447,NA,NA,NA,2.6e+09,5.53e+10,86.06764,148.11671,117.33913,1,"None","parabolic","box sum"
"6623",6623,6624,169.62966,54.42177,106.91798,NA,NA,NA,2.61e+09,6.2e+10,147.15904,149.05214,166.67187,1,"None","parabolic","box sum"
"6625",6625,6626,54.32733,54.19431,107.0848,NA,NA,NA,3.35e+09,7.9e+10,140.12221,224.19572,198.05568,1,"None","parabolic","box sum"
"6627",6627,6628,130.74138,51.70404,107.075,NA,NA,NA,2.38e+09,5.05e+10,113.82655,136.74378,94.77645,1,"None","parabolic","box sum"
"6628",6628,6629,104.73182,50.6223,107.1529,NA,NA,NA,2.64e+09,6.15e+10,135.05948,130.68599,190.09197,1,"None","parabolic","box sum"
"6632",6632,6633,170.34961,45.47001,107.17509,NA,NA,NA,5.22e+09,1.2e+11,186.43063,161.42768,117.81061,1,"None","parabolic","box sum"
"6634",6634,6635,52.29932,45.36243,107.1786,NA,NA,NA,3.13e+09,7.29e+10,139.8706,143.93061,147.89349,1,"None","parabolic","box sum"
"6635",6635,6636,171.04788,45.03149,107.01427,NA,NA,NA,2.48e+09,5.98e+10,291.57114,301.57608,159.70784,1,"None","parabolic","box sum"
"6637",6637,6638,41.98682,44.21836,107.22398,NA,NA,NA,2.41e+09,5.78e+10,191.29427,186.19877,240.67724,1,"None","parabolic","box sum"
"6638",6638,6639,171.4065,43.48508,107.0121,NA,NA,NA,4.67e+09,1.1e+11,280.77666,165.83323,150.04599,1,"None","parabolic","box sum"
"6641",6641,6642,102.96079,42.84417,106.91897,NA,NA,NA,2.29e+09,5.24e+10,140.75857,165.97176,146.17783,1,"None","parabolic","box sum"
"6642",6642,6643,42.86677,42.68509,106.99969,NA,NA,NA,2.81e+09,6.96e+10,327.16354,279.27291,538.19448,1,"None","parabolic","box sum"
"6643",6643,6644,167.07036,42.43793,107.12493,NA,NA,NA,2.74e+09,5.85e+10,113.04393,194.13078,89.38372,1,"None","parabolic","box sum"
"6651",6651,6652,71.32596,71.21245,106.70439,NA,NA,NA,2.62e+09,5.95e+10,117.73872,144.30284,146.85333,1,"None","parabolic","box sum"
"6659",6659,6660,55.38637,61.13983,106.8047,NA,NA,NA,2.42e+09,5.47e+10,107.68654,130.74961,157.09722,1,"None","parabolic","box sum"
"6661",6661,6662,24.10037,59.15427,106.83562,NA,NA,NA,2.26e+09,5.15e+10,136.14287,129.22671,124.9215,1,"None","parabolic","box sum"
"6662",6662,6663,58.05297,58.49109,106.70945,NA,NA,NA,2.42e+09,5.57e+10,121.18064,149.97798,280.84379,1,"None","parabolic","box sum"
"6665",6665,6666,19.08692,57.63481,106.80429,NA,NA,NA,2.41e+09,5.55e+10,109.13513,182.20064,147.9907,1,"None","parabolic","box sum"
"6668",6668,6669,47.05185,55.31269,106.78502,NA,NA,NA,2.41e+09,5.32e+10,96.27616,157.61083,142.15612,1,"None","parabolic","box sum"
"6670",6670,6671,169.74017,54.50067,106.80539,NA,NA,NA,2.66e+09,6.19e+10,121.63012,162.30386,158.44405,1,"None","parabolic","box sum"
"6672",6672,6673,24.17278,51.59178,106.62011,NA,NA,NA,2.4e+09,5.4e+10,110.23195,160.48306,142.32343,1,"None","parabolic","box sum"
"6673",6673,6674,51.69303,51.30934,106.83774,NA,NA,NA,2.31e+09,4.98e+10,113.53463,171.63569,108.73538,1,"None","parabolic","box sum"
"6675",6675,6676,31.05556,50.28937,106.72537,NA,NA,NA,2.4e+09,5.13e+10,113.96945,168.06501,94.49023,1,"None","parabolic","box sum"
"6676",6676,6677,33.3034,49.49405,106.63932,NA,NA,NA,2.45e+09,5.55e+10,119.45357,161.95589,133.64166,1,"None","parabolic","box sum"
"6677",6677,6678,56.63859,47.38331,106.82227,NA,NA,NA,2.27e+09,4.92e+10,177.77818,136.87813,103.02556,1,"None","parabolic","box sum"
"6683",6683,6684,171.04064,43.4984,106.78982,NA,NA,NA,4.28e+09,1e+11,293.65089,156.49724,121.95498,1,"None","parabolic","box sum"
"6684",6684,6685,43.45389,42.74636,106.68933,NA,NA,NA,2.52e+09,6.06e+10,332.5304,475.32547,159.19757,1,"None","parabolic","box sum"
"6685",6685,6686,169.91125,41.94973,106.69753,NA,NA,NA,2.55e+09,6.01e+10,133.64418,188.43931,261.07866,1,"None","parabolic","box sum"
"6686",6686,6687,40.7616,40.54695,106.85602,NA,NA,NA,2.9e+09,6.46e+10,118.46423,162.60928,119.26383,1,"None","parabolic","box sum"
"6687",6687,6688,173.64956,39.66376,106.60141,NA,NA,NA,2.26e+09,5.42e+10,117.43184,167.77587,200.05423,1,"None","parabolic","box sum"
"6694",6694,6695,54.17899,64.95307,106.3401,NA,NA,NA,2.71e+09,6.06e+10,128.05472,162.30825,115.43363,1,"None","parabolic","box sum"
"6699",6699,6700,173.31912,59.83978,106.53471,NA,NA,NA,3e+09,6.48e+10,103.17436,130.00944,118.1373,1,"None","parabolic","box sum"
"6701",6701,6702,174.43103,56.4623,106.43391,NA,NA,NA,3.57e+09,7.81e+10,121.90829,155.765,118.32047,1,"None","parabolic","box sum"
"6702",6702,6703,32.25416,55.74722,106.26129,NA,NA,NA,2.36e+09,5.31e+10,92.70721,176.8828,152.5811,1,"None","parabolic","box sum"
"6707",6707,6708,22.31246,52.02098,106.30064,NA,NA,NA,2.26e+09,5.15e+10,189.50124,173.32006,133.44723,1,"None","parabolic","box sum"
"6709",6709,6710,181.14318,49.68635,106.38976,NA,NA,NA,2.84e+09,6.33e+10,120.26397,162.96268,110.90165,1,"None","parabolic","box sum"
"6710",6710,6711,119.26279,48.80657,106.30126,NA,NA,NA,2.33e+09,5.06e+10,102.74717,149.08552,118.23702,1,"None","parabolic","box sum"
"6711",6711,6712,24.52199,48.45392,106.34589,NA,NA,NA,2.36e+09,5.37e+10,109.78247,152.97413,147.30185,1,"None","parabolic","box sum"
"6712",6712,6713,45.34798,46.33662,106.52093,NA,NA,NA,2.28e+09,5.25e+10,113.42715,393.48781,183.59399,1,"None","parabolic","box sum"
"6713",6713,6714,26.05079,45.58781,106.29887,NA,NA,NA,2.25e+09,5.4e+10,136.29188,152.29696,165.89999,1,"None","parabolic","box sum"
"6714",6714,6715,115.91423,44.7066,106.43136,NA,NA,NA,2.25e+09,5.06e+10,203.69887,153.19777,125.87446,1,"None","parabolic","box sum"
"6719",6719,6720,22.28045,40.51109,106.42238,NA,NA,NA,2.48e+09,5.75e+10,119.78824,174.33602,157.6004,1,"None","parabolic","box sum"
"6725",6725,6726,56.76098,62.46025,105.89394,NA,NA,NA,2.59e+09,5.75e+10,93.8822,162.62555,129.14765,1,"None","parabolic","box sum"
"6726",6726,6727,172.90297,61.96458,106.04756,NA,NA,NA,2.28e+09,4.85e+10,120.42551,144.77217,99.0172,1,"None","parabolic","box sum"
"6727",6727,6728,175.92874,58.68164,106.16214,NA,NA,NA,2.25e+09,5.16e+10,109.53025,200.30561,216.36301,1,"None","parabolic","box sum"
"6729",6729,6730,53.8017,57.37572,106.18231,NA,NA,NA,2.72e+09,5.41e+10,103.19176,148.28402,86.58242,1,"None","parabolic","box sum"
"6731",6731,6732,36.25952,54.80773,105.90281,NA,NA,NA,2.49e+09,5.46e+10,117.79002,129.04793,126.01298,1,"None","parabolic","box sum"
"6733",6733,6734,38.93993,50.72402,106.1512,NA,NA,NA,2.26e+09,4.91e+10,132.1049,193.77697,107.77241,1,"None","parabolic","box sum"
"6735",6735,6736,42.46531,43.14789,105.91583,NA,NA,NA,2.39e+09,5.89e+10,311.63458,191.87605,273.9532,1,"None","parabolic","box sum"
"6736",6736,6737,43.21087,42.95103,106.00769,NA,NA,NA,2.5e+09,6.4e+10,310.82112,189.71479,782.93306,1,"None","parabolic","box sum"
"6738",6738,6739,27.93545,42.09112,106.15316,NA,NA,NA,2.36e+09,5.09e+10,85.31281,150.1044,122.30754,1,"None","parabolic","box sum"
"6752",6752,6753,53.68835,63.75656,105.74031,NA,NA,NA,2.34e+09,5.27e+10,151.03426,148.83059,127.62308,1,"None","parabolic","box sum"
"6755",6755,6756,64.81156,62.89531,105.56939,NA,NA,NA,2.26e+09,4.9e+10,126.70384,131.07067,114.23075,1,"None","parabolic","box sum"
"6761",6761,6762,27.15522,56.49409,105.76572,NA,NA,NA,2.3e+09,5.43e+10,107.87219,147.1892,233.04313,1,"None","parabolic","box sum"
"6762",6762,6763,169.56406,55.75338,105.63913,NA,NA,NA,2.36e+09,5.1e+10,112.30407,123.44033,109.73132,1,"None","parabolic","box sum"
"6763",6763,6764,101.44832,55.39072,105.7664,NA,NA,NA,2.55e+09,5.6e+10,91.07663,199.99748,129.70841,1,"None","parabolic","box sum"
"6766",6766,6767,101.81458,53.92394,105.5827,NA,NA,NA,2.33e+09,5.16e+10,109.56995,121.33998,159.21175,1,"None","parabolic","box sum"
"6767",6767,6768,41.69028,52.59991,105.63184,NA,NA,NA,2.28e+09,5.09e+10,120.33787,209.56045,108.06865,1,"None","parabolic","box sum"
"6771",6771,6772,30.74329,46.12434,105.73337,NA,NA,NA,2.34e+09,5.23e+10,104.33988,173.11311,135.30225,1,"None","parabolic","box sum"
"6772",6772,6773,114.82827,45.20292,105.58038,NA,NA,NA,2.8e+09,6.62e+10,129.55583,202.55637,148.70083,1,"None","parabolic","box sum"
"6773",6773,6774,29.6189,43.82342,105.80846,NA,NA,NA,2.73e+09,5.94e+10,100.21642,125.58782,175.90898,1,"None","parabolic","box sum"
"6775",6775,6776,26.06965,42.42742,105.62486,NA,NA,NA,2.76e+09,6.13e+10,111.92726,162.57006,117.36459,1,"None","parabolic","box sum"
"6777",6777,6778,109.58655,41.07787,105.61349,NA,NA,NA,2.25e+09,5.01e+10,82.73931,182.84506,139.05609,1,"None","parabolic","box sum"
